True Id,Cluster ID,Id,init_name,last_name,first_name,affiliation,city,country
545,545,3166,BOURAIMA A,BOURAIMA,A,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France
545,545,1535,BOURAIMA A,BOURAIMA,AZIZ,Univ Abomey Calavi Champ de Foire  ISBA,Cotonou,Benin
545,545,2092,BOURAIMA A,BOURAIMA,AZIZ,Fac Sci Sante  CERPAGE,Cotonou,Benin
545,545,2829,BOURAIMA A,BOURAIMA,AZIZ,ISBA,Cotonou,Benin
545,545,2852,BOURAIMA A,BOURAIMA,AZIZ,UM1 UM2 CNRS 5290 IRD 224  IRD,Cotonou,Benin
545,545,2853,BOURAIMA A,BOURAIMA,AZIZ,CREC,Cotonou,Benin
545,545,3139,BOURAIMA A,BOURAIMA,AZIZ,Inst Dev Res,Cotonou,Benin
545,545,4843,BOURAIMA A,BOURAIMA,AZIZ,CERPAGE,Cotonou,Benin
545,545,5891,BOURAIMA A,BOURAIMA,AZIZ,CERPAGE,Contonou,Benin
545,545,2197,BOURAIMA A,BOURAIMA,A,Inst Sci Biomed Appl ISBA,Cotonou,Benin
545,545,3165,BOURAIMA A,BOURAIMA,A,CREC  IRD  CNRS  UM1 CNRS 5290 IRD 224,Cotonou,Benin
545,545,1534,BOURAIMA A,BOURAIMA,AZIZ,,,
545,545,2196,BOURAIMA A,BOURAIMA,A,,,
546,546,1537,GUERRA J,GUERRA,JOSE,Univ Paris  Fac Sci Pharmaceut  IRD  UMR 216,F-75252 Paris,France
546,546,1766,GUERRA J,GUERRA,JOSE,Inst Rech Dev  UMR216,Paris,France
546,546,1767,GUERRA J,GUERRA,JOSE,Univ Paris 05  Fac Pharm,Paris,France
546,546,2943,GUERRA J,GUERRA,JOSE,IRD  UMR216,Paris,France
546,546,4213,GUERRA J,GUERRA,JOSE,Univ Paris 05,Paris,France
546,546,4469,GUERRA J,GUERRA,JOSE,Univ Paris 05  Fac Pharm,F-75270 Paris 06,France
546,546,4766,GUERRA J,GUERRA,J,IRD,Paris,France
546,546,4767,GUERRA J,GUERRA,J,Univ Paris 05  Fac Pharm,Paris,France
546,546,1536,GUERRA J,GUERRA,JOSE,,,
547,547,1539,CHOUDAT I,CHOUDAT,ISABELLE,Univ Paris  Fac Sci Pharmaceut  IRD  UMR 216,F-75252 Paris,France
547,547,1768,CHOUDAT I,CHOUDAT,ISABELLE,Inst Rech Dev  UMR216,Paris,France
547,547,1769,CHOUDAT I,CHOUDAT,ISABELLE,Univ Paris 05  Fac Pharm,Paris,France
547,547,2944,CHOUDAT I,CHOUDAT,ISABELLE,IRD  UMR216,Paris,France
547,547,4470,CHOUDAT I,CHOUDAT,ISABELLE,Univ Paris 05  Fac Pharm,F-75270 Paris 06,France
547,547,4768,CHOUDAT I,CHOUDAT,I,IRD,Paris,France
547,547,4769,CHOUDAT I,CHOUDAT,I,Univ Paris 05  Fac Pharm,Paris,France
547,547,1538,CHOUDAT I,CHOUDAT,ISABELLE,,,
548,548,1541,FAYOMI B,FAYOMI,BENJAMIN,Univ Abomey Calavi Champ de Foire  ISBA,Cotonou,Benin
548,548,2655,FAYOMI B,FAYOMI,BENJAMIN,ISBA,Cotonou,Benin
548,548,4215,FAYOMI B,FAYOMI,BENJAMIN,Fac Sci Sante  Inst Sci Biomed Appl,Cotonou,Benin
548,548,4853,FAYOMI B,FAYOMI,BENJAMIN,CERPAGE,Cotonou,Benin
548,548,4854,FAYOMI B,FAYOMI,BENJAMIN,Inst Biomed Sci Appl,Cotonou,Benin
548,548,2200,FAYOMI B,FAYOMI,B,Inst Sci Biomed Appl ISBA,Cotonou,Benin
548,548,1540,FAYOMI B,FAYOMI,BENJAMIN,,,
548,548,2199,FAYOMI B,FAYOMI,B,,,
549,549,1557,AHLONSOU J,AHLONSOU,JUSTINE,CREC,Cotonou,Benin
549,549,1556,AHLONSOU J,AHLONSOU,JUSTINE,,,
550,550,1559,ABOUBAKAR S,ABOUBAKAR,SIDICK,CREC,Cotonou,Benin
550,550,1558,ABOUBAKAR S,ABOUBAKAR,SIDICK,,,
550,1685,4864,SIDICK A,SIDICK,ABOUBAKAR,CREC,Cotonou,Benin
551,551,1561,SOARES C,SOARES,CHRISTOPHE,CREC,Cotonou,Benin
551,551,1560,SOARES C,SOARES,CHRISTOPHE,,,
552,552,1567,MANNO N,MANNO,NICOLA,Univ Nacl Trujillo  Escuela Postgrad Ciencias Biol,Trujillo,Peru
552,552,1566,MANNO N,MANNO,NICOLA,Univ Padua  Dipartimento Biol  Lab Agroecol & Ethnobiol,I-35121 Padua,Italy
552,552,1565,MANNO N,MANNO,NICOLA,,,
553,553,1569,TCHIBOZO S,TCHIBOZO,SEVERIN,Ctr Rech Gest Biodiversite,Cotonou 0385,Benin
553,553,1568,TCHIBOZO S,TCHIBOZO,SEVERIN,,,
554,554,1571,LIST M,LIST,MANUELA,Johannes Kepler Univ Linz  Inst Chem Technol Organ Mat,A-4040 Linz,Austria
554,554,1570,LIST M,LIST,MANUELA,,,
555,555,1573,SCHWARZINGER B,SCHWARZINGER,BETTINA,Johannes Kepler Univ Linz  Inst Chem Technol Organ Mat,A-4040 Linz,Austria
555,555,1572,SCHWARZINGER B,SCHWARZINGER,BETTINA,,,
556,556,1575,SCHOEFBERGER W,SCHOEFBERGER,WOLFGANG,Johannes Kepler Univ Linz  Inst Inorgan Chem,A-4040 Linz,Austria
556,556,1574,SCHOEFBERGER W,SCHOEFBERGER,WOLFGANG,,,
557,557,1577,SCHWARZINGER C,SCHWARZINGER,CLEMENS,Johannes Kepler Univ Linz  Inst Chem Technol Organ Mat,A-4040 Linz,Austria
557,557,1576,SCHWARZINGER C,SCHWARZINGER,CLEMENS,,,
558,558,1579,PAOLETTI M G,PAOLETTI,MAURIZIO G,Univ Padua  Dipartimento Biol  Lab Agroecol & Ethnobiol,I-35121 Padua,Italy
558,558,1578,PAOLETTI M G,PAOLETTI,MAURIZIO G,,,
559,559,1591,GUIS H,GUIS,HELENE,CIRAD  UMR CMAEE,Montpellier,France
559,559,2118,GUIS H,GUIS,HELENE,CIRAD  UMR CMAEE,F-34398 Montpellier,France
559,559,2119,GUIS H,GUIS,HELENE,INRA  UMR CMAEE 1309,F-34398 Montpellier,France
559,559,4860,GUIS H,GUIS,HELENE,INRA  UMR  CMAEEF 1309,F-34398 Montpellier,France
559,559,1590,GUIS H,GUIS,HELENE,,,
560,560,2756,DRAME P M,DRAME,PAPA MAKHTAR,NIAID  Parasit Dis Lab  NIH  4 Ctr Dr,Bethesda,MD 20892 USA
560,560,2408,DRAME P M,DRAME,PAPA MAKHTAR,IRD CNRS UM1 UM2 Montpellier  MIVEGEC,Montpellier,France
560,560,2487,DRAME P M,DRAME,PAPA MAKHTAR,UMR 224 MIVEGEC  Inst Rech Dev,F-34394 Montpellier,France
560,560,2752,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France
560,560,2753,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD,F-34394 Montpellier,France
560,560,5257,DRAME P M,DRAME,PAPA MAKHTAR,Inst Rech Dev  MIVEGEC Unit,Montpellier,France
560,560,5928,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier I  Inst Rech Dev  UMR MIVEGEC IRD224 CNRS5290,Montpellier,France
560,560,5929,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier 2,Montpellier,France
560,560,3008,DRAME P M,DRAME,PAPA M,CNRS 5290  MIVEGEC  UMR IRD 224  UM1 UM2,F-34394 Montpellier 5,France
560,560,6161,DRAME P M,DRAME,PAPA M,Univ Montpellier I  UMR MIVEGEC  IRD224  CNRS5290,F-34394 Montpellier,France
560,560,6162,DRAME P M,DRAME,PAPA M,Univ Montpellier 2  IRD,F-34394 Montpellier,France
560,560,2754,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier I  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
560,560,2755,DRAME P M,DRAME,PAPA MAKHTAR,Univ Montpellier 2  IRD224  CNRS5290  UMR MIVEGEC IRD CREC,Cotonou,Benin
560,560,6092,DRAME P M,DRAME,PAPA MAKHTAR,Inst Rech Dev  UR016,Cotonou,Benin
560,560,2340,DRAME P M,DRAME,PAPA M,Inst Rech Dev,Cotonou,Benin
560,560,2836,DRAME P M,DRAME,PAPA M,IRD CREC,Cotonou,Benin
560,560,6163,DRAME P M,DRAME,PAPA M,Univ Montpellier I  IRD UMR MIVEGEC  IRD224  CNRS5290,Cotonou,Benin
560,560,6164,DRAME P M,DRAME,PAPA M,Univ Montpellier 2  CREC,Cotonou,Benin
560,560,1595,DRAME P M,DRAME,PAPAMAKHTAR,,,
560,560,2486,DRAME P M,DRAME,PAPA MAKHTAR,,,
561,561,1597,SAMB B,SAMB,BADARA,Univ Cheikh Anta Diop,Dakar,Senegal
561,561,1596,SAMB B,SAMB,BADARA,,,
562,562,1602,DIA I,DIA,IBRAHIMA,Inst Pasteur,Dakar,Senegal
562,562,1601,DIA I,DIA,IBRAHIMA,,,
563,563,1604,RIVEAU G,RIVEAU,GILLES,NGO Espoir Sante,St Louis,Senegal
563,563,2501,RIVEAU G,RIVEAU,GILLES,Ctr Rech Biomed CRB Espoir La Sante,St Louis,Senegal
563,563,2502,RIVEAU G,RIVEAU,GILLES,Univ Lille Nord France  Inst Pasteur Lille  CIIL  Inserm U1019 CNRS UMR 8204,F-59019 Lille,France
563,563,1603,RIVEAU G,RIVEAU,GILLES,,,
564,564,1606,KONATE L,KONATE,LASSANA,Univ Cheikh Anta Diop,Dakar,Senegal
564,564,1605,KONATE L,KONATE,LASSANA,,,
565,565,1608,SOKHNA C,SOKHNA,CHEIKH,IRD UMR198,Dakar,Senegal
565,565,2499,SOKHNA C,SOKHNA,CHEIKH,UMR 198 URMITE  IRD,Dakar 18524,Senegal
565,565,1607,SOKHNA C,SOKHNA,CHEIKH,,,
566,566,1611,DURAND R,DURAND,REMY,Hop Avicenne  AP HP  Lab Parasitol Mycol,F-93009 Bobigny,France
566,566,1612,DURAND R,DURAND,REMY,UMR Mere & Enfant Face Infect Trop 216,Paris,France
566,566,4892,DURAND R,DURAND,REMY,Inst Rech Dev  UMR Mere & Enfant Face Infect Trop 216,Paris,France
566,566,4893,DURAND R,DURAND,REMY,Univ Paris 05  COMUE Sorbonne Paris Cite  Fac Sci Pharmaceut & Biol,Paris,France
566,566,4891,DURAND R,DURAND,REMY,,,
567,567,1615,SERINGE E,SERINGE,ELISE,Univ Paris 06  Hop La Pitie Salpetriere  AP HP,Paris,France
567,567,1614,SERINGE E,SERINGE,ELISE,,,
568,568,1618,SAGBO G,SAGBO,GRATIEN,Univ Hubert K Maga,Cotonou,Benin
568,568,1619,SAGBO G,SAGBO,GRATIEN,Ctr Natl Hosp  Serv Pediat,Cotonou,Benin
568,568,5009,SAGBO G,SAGBO,GRATIEN,CNHU  Serv Pediat,Cotonou,Benin
568,568,5432,SAGBO G,SAGBO,GRATIEN,Ctr Natl Hosp Univ  Serv Pediat,Cotonou,Benin
568,568,5846,SAGBO G,SAGBO,GRATIEN,CNHU  Dept Paediat,Cotonou,Benin
568,568,1617,SAGBO G,SAGBO,GRATIEN,,,
569,569,1621,LALYA F,LALYA,FRANCIS,Univ Hubert K Maga,Cotonou,Benin
569,569,1622,LALYA F,LALYA,FRANCIS,Ctr Natl Hosp  Serv Pediat,Cotonou,Benin
569,569,3201,LALYA F,LALYA,FRANCIS,CNHU  Dept Paediat,Cotonou,Benin
569,569,1620,LALYA F,LALYA,FRANCIS,,,
569,570,4895,LAYLA F,LAYLA,FRANCIS,Ctr Natl Hosp  Serv Pediat,Cotonou,Benin
569,570,4896,LAYLA F,LAYLA,FRANCIS,Univ Hubert K Maga,Cotonou,Benin
569,570,4894,LAYLA F,LAYLA,FRANCIS,,,
571,571,1627,BONNEFOY S,BONNEFOY,SERGE,CNRS  URA 2581  Inst Pasteur  Unite Immunol Mol Prasites,Paris,France
571,571,4899,BONNEFOY S,BONNEFOY,SERGE,Inst Pasteur  INSERM  Unite Biol Cellulaire Trypanosomes  U1201,Paris,France
571,571,1626,BONNEFOY S,BONNEFOY,SERGE,,,
572,572,1633,VIGNINOU E,VIGNINOU,ESTELLE,Ctr Rech Entomol Cotonou,Cotonou,Benin
572,572,1632,VIGNINOU E,VIGNINOU,ESTELLE,,,
574,573,2027,ACCROMBESSI M M K,ACCROMBESSI,M M K,Fac Sci Sante,Cotonou,Benin
574,573,2026,ACCROMBESSI M M K,ACCROMBESSI,M M K,,,
574,574,1635,ACCROMBESSI M,ACCROMBESSI,MANFRED,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France
574,574,1636,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Paris 05  PRES Paris Sorbonne Cite,Paris,France
574,574,1938,ACCROMBESSI M,ACCROMBESSI,MANFRED,Inst Rech Dev IRD,Paris,France
574,574,4787,ACCROMBESSI M,ACCROMBESSI,MANFRED,Inst Rech Dev,Paris,France
574,574,5682,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Paris 06,Paris,France
574,574,5683,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Paris 05  Sorbonne Paris Cite,Paris,France
574,574,5503,ACCROMBESSI M,ACCROMBESSI,M,IRD,Paris,France
574,574,1637,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Abomey Calavi  Fac Med Cotonou,Cotonou,Benin
574,574,1937,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Abomey Calavi  Fac Sci Sante FSS,Cotonou,Benin
574,574,4786,ACCROMBESSI M,ACCROMBESSI,MANFRED,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin
574,574,2246,ACCROMBESSI M,ACCROMBESSI,M,Univ Badji Mokhtar  Fac Med,Cotonou,Benin
574,574,5502,ACCROMBESSI M,ACCROMBESSI,M,Fac Sci Sante,Cotonou,Benin
574,574,1936,ACCROMBESSI M,ACCROMBESSI,MANFRED,,,
574,574,5501,ACCROMBESSI M,ACCROMBESSI,M,,,
574,574,1694,ACCROMBESSI M M K,ACCROMBESSI,MANFRED M K,Cotonou Lab Microbiol  Fac Sci Sante,Cotonou,Benin
574,574,4127,ACCROMBESSI M M K,ACCROMBESSI,MANFRED M K,Fac Sci Sante,Cotonou,Benin
574,574,6077,ACCROMBESSI M M K,ACCROMBESSI,MANFRED M K,Fac Sci Sante  Parasitol Lab,Cotonou,Benin
574,574,1693,ACCROMBESSI M M K,ACCROMBESSI,MANFRED M K,,,
574,673,4460,ROMANO R,ROMANO,R,,,
575,575,5839,AGBOTA G,AGBOTA,GINO,IRD  MERIT  UMR216,Paris,France
575,575,5840,AGBOTA G,AGBOTA,GINO,Paris Descartes Univ  Fac Pharm Paris  COMUE Sorbonne Paris Cite,F-75006 Paris,France
575,575,5841,AGBOTA G,AGBOTA,GINO,CERPAGE,Cotonou,Benin
575,575,1640,AGBOTA G C,AGBOTA,GINO CEDRIC,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France
575,575,1641,AGBOTA G C,AGBOTA,GINO CEDRIC,Univ Paris 05  PRES Paris Sorbonne Cite,Paris,France
575,575,1642,AGBOTA G C,AGBOTA,GINO CEDRIC,Univ Abomey Calavi  Fac Med Cotonou,Cotonou,Benin
576,576,1652,MASSAMBA F,MASSAMBA,FORTUNE,Univ Kwazulu Natal  Sch Math Stat & Comp Sci  Private Bag X01,ZA-3209 Scottsville,South Africa
576,576,1651,MASSAMBA F,MASSAMBA,FORTUNE,,,
577,577,1654,TOSSA J,TOSSA,JOEL,Univ Abomey Calavi  Inst Math & Sci Phys  01 BP 613,Porto Novo,Benin
577,577,1653,TOSSA J,TOSSA,JOEL,,,
578,578,1658,JESSEN L,JESSEN,LEON,Tech Univ Denmark  Ctr Biol Sequence Anal  Dept Syst Biol,DK-2800 Lyngby,Denmark
578,578,1657,JESSEN L,JESSEN,LEON,,,
579,579,1661,ERMONT C,ERMONT,CAROLINE,Inst Rech Dev  IRD UMR 216,Paris,France
579,579,1662,ERMONT C,ERMONT,CAROLINE,Univ Paris 05,Paris,France
580,580,1663,TRIQUI C,TRIQUI,CHOUKRI,Inst Rech Dev  IRD UMR 216,Paris,France
580,580,1664,TRIQUI C,TRIQUI,CHOUKRI,Univ Paris 05,Paris,France
581,581,1667,GUITARD J,GUITARD,JULIETTE,Inst Rech Dev  IRD UMR 216,Paris,France
581,581,1668,GUITARD J,GUITARD,JULIETTE,Univ Paris 05,Paris,France
582,582,1670,LUND O,LUND,OLE,Tech Univ Denmark  Ctr Biol Sequence Anal  Dept Syst Biol,DK-2800 Lyngby,Denmark
582,582,1669,LUND O,LUND,OLE,,,
583,583,1675,WANG S J,WANG,SJ,,,
583,583,5391,WANG S J,WANG,SHRJIE,,,
584,584,5392,LENGELER C,LENGELER,CHRISTIAN,,,
584,584,1676,LENGELER C,LENGELER,C,,,
585,585,5393,SMITH T A,SMITH,THOMAS A,,,
585,585,1677,SMITH T A,SMITH,TA,,,
586,586,5394,VOUNATSOU P,VOUNATSOU,PENELOPE,,,
586,586,1678,VOUNATSOU P,VOUNATSOU,P,,,
587,587,1679,CISSE G,CISSE,G,,,
588,588,5395,TANNER M,TANNER,MARCEL,,,
588,588,1683,TANNER M,TANNER,M,,,
589,589,1687,GBENOU D,GBENOU,DINA,World Hlth Org Off,Cotonou,Benin
589,589,2732,GBENOU D,GBENOU,DINA,WHO,Cotonou,Benin
589,589,2789,GBENOU D,GBENOU,DINA,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin
589,589,5726,GBENOU D,GBENOU,DINA,World Hlth Org,Cotonou,Benin
589,589,1686,GBENOU D,GBENOU,DINA,,,
590,590,1692,KOURA G K,KOURA,GHISLAIN K,Fac Sci Sante  Unites Mixtes Rech 216  Inst Rech De,F-75270 Paris,France
590,590,2933,KOURA G K,KOURA,GHISLAIN K,IRD  UMR216,Paris,France
590,590,2934,KOURA G K,KOURA,GHISLAIN K,Univ Paris 05  Fac Pharm,Paris,France
590,590,2935,KOURA G K,KOURA,GHISLAIN K,Univ Paris 06,Paris,France
590,590,6075,KOURA G K,KOURA,GHISLAIN K,IRD Unite Mixte Rech 216,Paris,France
590,590,6076,KOURA G K,KOURA,GHISLAIN K,Fac Pharm  PRES Sorbonne Paris Cite,Paris,France
590,590,2025,KOURA G K,KOURA,G K,Univ Paris 05  Fac Pharm,Paris,France
590,590,2243,KOURA G K,KOURA,G K,Inst Rech Dev IRD,Marseille,France
590,590,2244,KOURA G K,KOURA,G K,Univ Paris 05,Paris,France
590,590,2245,KOURA G K,KOURA,G K,Univ Paris,F-75252 Paris,France
590,590,4126,KOURA G K,KOURA,GHISLAIN K,,,
590,590,2024,KOURA G K,KOURA,G K,,,
591,591,1716,HUGARD J M,HUGARD,JEAN M,IRD,Cotonou,Benin
591,591,1715,HUGARD J M,HUGARD,JEAN M,,,
592,592,1718,KOITA O A,KOITA,OUSMANE A,FAST  Lab Biol Mol Appl,Bamako,Mali
592,592,1717,KOITA O A,KOITA,OUSMANE A,,,
593,593,1720,KROGSTAD D J,KROGSTAD,DONALD J,Tulane Univ  Hlth Sci Ctr,New Orleans,LA 70118 USA
593,593,1719,KROGSTAD D J,KROGSTAD,DONALD J,,,
594,594,1721,EDI C V,EDI,CONSTANT V,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England
594,594,1722,EDI C V,EDI,CONSTANT V,Ctr Suisse Rech Sci Cote Ivoire,Abidjan,Cote Ivoire
595,595,1736,PAINE M J I,PAINE,MARK J I,Univ Liverpool  Liverpool Sch Trop Med  Vector Biol Dept  Liverpool L3 5QA,Merseyside,England
595,595,3116,PAINE M J I,PAINE,MARK J I,Univ Liverpool  Liverpool Sch Trop Med  Dept Vector Biol  Liverpool L3 5QA,Merseyside,England
596,596,1739,KOUDOU B G,KOUDOU,BENJAMIN G,Univ Liverpool  Liverpool Sch Trop Med  Ctr Neglected Trop Dis  Liverpool L3 5QA,Merseyside,England
596,596,1738,KOUDOU B G,KOUDOU,BENJAMIN G,Ctr Suisse Rech Sci Cote Ivoire,Abidjan,Cote Ivoire
596,596,1740,KOUDOU B G,KOUDOU,BENJAMIN G,Univ Nangui Abrogoua  UFR Sci Nat,Abidjan,Cote Ivoire
596,596,1737,KOUDOU B G,KOUDOU,BENJAMIN G,,,
597,597,1753,OUSSOU O,OUSSOU,OLIVIER,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin
597,597,2284,OUSSOU O,OUSSOU,OLIVIER,Ctr Rech Entomol Cotonou,Cotonou,Benin
597,597,2326,OUSSOU O,OUSSOU,OLIVIER,Ctr Rech Entomol Cotonou CREC,Cotonou,Benin
597,597,3428,OUSSOU O,OUSSOU,OLIVIER,Ctr Rech Entomol Cotonou,Cotonou 2604,Benin
597,597,4458,OUSSOU O,OUSSOU,OLIVIER,CREC,Cotonou 2604,Benin
597,597,5674,OUSSOU O,OUSSOU,OLIVIER,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin
597,597,5670,OUSSOU O,OUSSOU,OLIVIER,,,
598,598,1770,RACHAS A,RACHAS,ANTOINE,Inst Rech Dev  UMR216,Paris,France
598,598,1771,RACHAS A,RACHAS,ANTOINE,Univ Paris 05  Fac Pharm,Paris,France
598,598,2827,RACHAS A,RACHAS,ANTOINE,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France
598,598,2945,RACHAS A,RACHAS,ANTOINE,IRD  UMR216,Paris,France
598,598,4464,RACHAS A,RACHAS,ANTOINE,Univ Paris 05  Fac Pharmaceut Sci  IRD  UMR 216,F-75270 Paris 06,France
598,598,4465,RACHAS A,RACHAS,ANTOINE,Univ Paris 05  Fac Pharm,F-75270 Paris 06,France
598,598,4770,RACHAS A,RACHAS,A,IRD,Paris,France
598,598,4771,RACHAS A,RACHAS,A,Univ Paris 05  Fac Pharm,Paris,France
599,599,1772,BOUSCAILLOU J,BOUSCAILLOU,JULIE,Inst Rech Dev  UMR216,Paris,France
599,599,1773,BOUSCAILLOU J,BOUSCAILLOU,JULIE,Univ Paris 05  Fac Pharm,Paris,France
599,599,2828,BOUSCAILLOU J,BOUSCAILLOU,JULIE,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France
599,599,2946,BOUSCAILLOU J,BOUSCAILLOU,JULIE,IRD  UMR216,Paris,France
599,599,4472,BOUSCAILLOU J,BOUSCAILLOU,JULIE,Univ Paris 05  Fac Pharm,F-75270 Paris 06,France
599,599,4772,BOUSCAILLOU J,BOUSCAILLOU,J,IRD,Paris,France
599,599,4773,BOUSCAILLOU J,BOUSCAILLOU,J,Univ Paris 05  Fac Pharm,Paris,France
599,599,4471,BOUSCAILLOU J,BOUSCAILLOU,JULIE,,,
600,600,1778,MARTINPREVEL Y,MARTINPREVEL,YVES,,,
600,600,2202,MARTINPREVEL Y,MARTINPREVEL,Y,,,
601,601,1785,SUBTIL F,SUBTIL,FABIEN,Univ Lyon,F-69000 Lyon,France
601,601,1786,SUBTIL F,SUBTIL,FABIEN,Univ Lyon 1,F-69100 Villeurbanne,France
601,601,1787,SUBTIL F,SUBTIL,FABIEN,CNRS  Lab Biometrie & Biol Evolut  UMR5558,F-69100 Villeurbanne,France
601,601,1788,SUBTIL F,SUBTIL,FABIEN,Hosp Civils Lyon  Serv Biostat,F-69003 Lyon,France
601,601,1784,SUBTIL F,SUBTIL,FABIEN,,,
602,602,1808,PASTEUR N,PASTEUR,NICOLE,Univ Montpellier 2  CNRS  ISEM,Montpellier,France
602,602,3130,PASTEUR N,PASTEUR,NICOLE,Univ Montpellier 2  CNRS  Inst Sci Evolut  Equipe Genet Adaptat,F-34095 Montpellier,France
602,602,2509,PASTEUR N,PASTEUR,N,Univ Montpellier 2  CNRS  Inst Sci Evolut,Montpellier,France
602,602,1807,PASTEUR N,PASTEUR,NICOLE,,,
602,602,2508,PASTEUR N,PASTEUR,N,,,
603,603,5637,HAMEL M,HAMEL,MARY,Kenya Govt Med Res Ctr  Malaria Branch  Ctr Dis Control & Prevent,Kisumu,Kenya
603,603,1821,HAMEL M,HAMEL,M,Kenya Govt Med Res Ctr  Malaria Branch  Ctr Dis Control & Prevent,Kisumu,Kenya
603,603,5636,HAMEL M,HAMEL,MARY,,,
603,603,1820,HAMEL M,HAMEL,M,,,
604,604,1827,ANDRIANO K,ANDRIANO,K,Novartis,E Hanover,NJ USA
604,604,5651,ANDRIANO K,ANDRIANO,KIM,,,
604,604,1826,ANDRIANO K,ANDRIANO,K,,,
605,605,2013,COUSIN M,COUSIN,MARC,Novartis Pharma AG,CH-4002 Basel,Switzerland
605,605,5314,COUSIN M,COUSIN,MARC,Novartis Pharma AG,Basel,Switzerland
605,605,5652,COUSIN M,COUSIN,MARC,Novartis,Basel,Switzerland
605,605,1829,COUSIN M,COUSIN,M,Novartis,Basel,Switzerland
605,605,5114,COUSIN M,COUSIN,M,Novartis Pharma AG,Basel,Switzerland
605,605,2012,COUSIN M,COUSIN,MARC,,,
605,605,1828,COUSIN M,COUSIN,M,,,
606,606,1831,DE PALACIOS P I,DE PALACIOS,P IBARRA,Novartis,Basel,Switzerland
606,606,1830,DE PALACIOS P I,DE PALACIOS,P IBARRA,,,
607,828,3360,AKPLOGAN C,AKPLOGAN,CARINE,Univ Abomey Calavi  Fac Sci Sante  CERPAGE,Cotonou,Benin
607,828,3361,AKPLOGAN C,AKPLOGAN,CARINE,Univ Abomey Calavi  Fac Sci & Tech  Dept Biochim & Biol Cellulaire,Cotonou,Benin
608,608,5665,GBEDJISSI G,GBEDJISSI,GHELUS,Ctr Rech Entomol Cotonou,Cotonou,Benin
608,608,5675,GBEDJISSI G,GBEDJISSI,GHELUS,CREC,Cotonou,Benin
608,608,5664,GBEDJISSI G,GBEDJISSI,GHELUS,,,
608,608,4453,GBEDJISSI G L,GBEDJISSI,GHELUS LOUIS,Univ Abomey Calavi  Fac Sci & Tech,Calavi,Benin
608,608,1847,GBEDJISSI G L,GBEDJISSI,GHELUS LOUIS,,,
609,609,1853,ABDELRAHMAN T,ABDELRAHMAN,TAMER,Publ Hlth Wales NHS Trust  Cardiff,S Glam,Wales
609,609,1852,ABDELRAHMAN T,ABDELRAHMAN,TAMER,,,
610,610,3049,ZOHOUN I,ZOHOUN,I,FSS Cotonou  UFR Hematol,Cotonou,Benin
610,610,1865,ZOHOUN I,ZOHOUN,I,,,
611,611,5039,ODOUOLA A,ODOUOLA,A,,,
611,611,1889,ODUOLA A,ODUOLA,A,,,
612,612,1892,ERHART A,ERHART,ANNETTE,Inst Trop Med Prince Leopold,B-2000 Antwerp,Belgium
612,612,4956,ERHART A,ERHART,ANNETTE,Inst Trop Med Prince Leopold  Dept Parasitol,B-2000 Antwerp,Belgium
612,612,2884,ERHART A,ERHART,A,Prince Leopold Inst Trop Med,Antwerp,Belgium
612,612,1891,ERHART A,ERHART,ANNETTE,,,
612,612,2883,ERHART A,ERHART,A,,,
613,613,1893,AHOUNOU D,AHOUNOU,DANIEL,Ctr Rech Entomol Cotonou,Cotonou,Benin
613,613,2887,AHOUNOU D,AHOUNOU,D,Ctr Rech Entomol Cotonou,Cotonou,Benin
613,613,3229,AHOUNOU D,AHOUNOU,DANIEL,,,
614,614,1894,BONOU D,BONOU,DESIRE,Ctr Rech Entomol Cotonou,Cotonou,Benin
614,614,3147,BONOU D,BONOU,DESIRE,Inst Dev Res,Cotonou,Benin
614,614,4850,BONOU D,BONOU,DESIRE,CERPAGE,Cotonou,Benin
614,614,3146,BONOU D,BONOU,DESIRE,,,
