Cluster ID,confidence_score,Id,init_name,full_name,affiliation,city,country,canonical_city,canonical_country,canonical_affiliation,canonical_init_name,canonical_full_name,canonical_Id 
752,0.99511345227559411,3398,LADEKPO R,LADEKPO RODOLPHE,Inst Dev Res,Cotonou,Benin,cotonou,benin,univ abomey calavi cerpage fac sci sante,ladekpo r,ladekpo rodolphe,3396
752,0.9954922000567118,3399,LADEKPO R,LADEKPO RODOLPHE,Univ Abomey Calavi  CERPAGE  Fac Sci Sante,Abomey Calavi,Benin,cotonou,benin,univ abomey calavi cerpage fac sci sante,ladekpo r,ladekpo rodolphe,3396
753,0.994922,3400,LADIPO Y,LADIPO YELE,,,,cotonou,benin,mother & child hosp homel dept paediat,ladipo y,ladipo yele,3400
753,0.994922,3401,LADIPO Y,LADIPO YELE,Mother & Child Hosp HOMEL  Dept Paediat,Cotonou,Benin,cotonou,benin,mother & child hosp homel dept paediat,ladipo y,ladipo yele,3400
754,0.994922,3402,LADSOUS R,LADSOUS R,,,,f-75252 paris,france,univ paris inst geog,ladsous r,ladsous r,3402
754,0.994922,3403,LADSOUS R,LADSOUS R,Univ Paris  Inst Geog,F-75252 Paris,France,f-75252 paris,france,univ paris inst geog,ladsous r,ladsous r,3402
755,0.994922,3404,LAFIA K B,LAFIA K B,,,,cotonou,benin,univ abomey calavi fac agr sci,lafia k b,lafia k b,3404
755,0.994922,3405,LAFIA K B,LAFIA K B,Univ Abomey Calavi  Fac Agr Sci,Cotonou,Benin,cotonou,benin,univ abomey calavi fac agr sci,lafia k b,lafia k b,3404
756,0.99400165677070618,3406,LAGNIKA L,LAGNIKA LATIFOU,,,,cotonou,benin,univ abomey lab biochim & biol mol,lagnika l,lagnika latifou,3406
756,0.99400165677070618,3407,LAGNIKA L,LAGNIKA LATIFOU,Univ Abomey  Lab Biochim & Biol Mol,Cotonou,Benin,cotonou,benin,univ abomey lab biochim & biol mol,lagnika l,lagnika latifou,3406
756,0.99308151006698608,3408,LAGNIKA L,LAGNIKA L,,,,cotonou,benin,univ abomey lab biochim & biol mol,lagnika l,lagnika latifou,3406
757,0.994922,3409,LAI T,LAI TAAVI,,,,tallinn,estonia,fourth view consulting,lai t,lai taavi,3409
757,0.994922,3410,LAI T,LAI TAAVI,Fourth View Consulting,Tallinn,Estonia,tallinn,estonia,fourth view consulting,lai t,lai taavi,3409
1641,,3411,LALEYE S,LALEYE S,,,,,,,,,
758,0.994922,3412,LALOU R,LALOU RICHARD,,,,marseille,france,univ aix marseille 1 ird umr 151,lalou r,lalou richard,3412
758,0.994922,3413,LALOU R,LALOU RICHARD,Univ Aix Marseille 1  IRD  UMR 151,Marseille,France,marseille,france,univ aix marseille 1 ird umr 151,lalou r,lalou richard,3412
759,0.99492180347442627,3414,LALYA F,LALYA FRANCIS,,,,cotonou,benin,cnhu dept paediat,lalya f,lalya francis,3414
759,0.99416780471801758,3415,LALYA F,LALYA FRANCIS,Univ Hubert K Maga,Cotonou,Benin,cotonou,benin,cnhu dept paediat,lalya f,lalya francis,3414
759,0.99448766311009729,3416,LALYA F,LALYA FRANCIS,Ctr Natl Hosp  Serv Pediat,Cotonou,Benin,cotonou,benin,cnhu dept paediat,lalya f,lalya francis,3414
759,0.99455024798711145,3417,LALYA F,LALYA FRANCIS,CNHU  Dept Paediat,Cotonou,Benin,cotonou,benin,cnhu dept paediat,lalya f,lalya francis,3414
760,0.994922,3418,LALYA H F,LALYA HONORAT FRANCIS,,,,cotonou,benin,ctr natl hosp univ hubert k maga,lalya h f,lalya honorat francis,3418
760,0.994922,3419,LALYA H F,LALYA HONORAT FRANCIS,Ctr Natl Hosp Univ Hubert K Maga,Cotonou,Benin,cotonou,benin,ctr natl hosp univ hubert k maga,lalya h f,lalya honorat francis,3418
761,0.994922,3420,LAM H,LAM HILTON,,,,manila,philippines,natl inst hlth inst hlth policy & dev studies,lam h,lam hilton,3420
761,0.994922,3421,LAM H,LAM HILTON,Natl Inst Hlth  Inst Hlth Policy & Dev Studies,Manila,Philippines,manila,philippines,natl inst hlth inst hlth policy & dev studies,lam h,lam hilton,3420
762,0.994922,3422,LAMA E K,LAMA EUGENE KAMAN,,,,conakry,guinea,minist hlth,lama e k,lama eugene kaman,3422
762,0.994922,3423,LAMA E K,LAMA EUGENE KAMAN,Minist Hlth,Conakry,Guinea,conakry,guinea,minist hlth,lama e k,lama eugene kaman,3422
763,0.99250191450119019,3424,LAMA M,LAMA M,,,,porto novo,benin,africare benin,lama m,lama marcel,3424
763,0.99371185898780823,3425,LAMA M,LAMA MARCEL,,,,porto novo,benin,africare benin,lama m,lama marcel,3424
763,0.99371185898780823,3426,LAMA M,LAMA MARCEL,Africare Benin,Porto Novo,Benin,porto novo,benin,africare benin,lama m,lama marcel,3424
764,0.994922,3427,LAMBO N,LAMBO NILDA,,,,antananarivo,madagascar,unicef madagascar,lambo n,lambo nilda,3427
764,0.994922,3428,LAMBO N,LAMBO NILDA,UNICEF Madagascar,Antananarivo,Madagascar,antananarivo,madagascar,unicef madagascar,lambo n,lambo nilda,3427
765,0.99492180347442627,3429,LAMEYRE V,LAMEYRE VALERIE,,,,gentilly,france,sanofi aventis direct acces med access med,lameyre v,lameyre valerie,3430
765,0.99596208333969116,3430,LAMEYRE V,LAMEYRE VALERIE,Sanofi Aventis  Direct Acces Med Access Med,Gentilly,France,gentilly,france,sanofi aventis direct acces med access med,lameyre v,lameyre valerie,3430
765,0.99596208333969116,3431,LAMEYRE V,LAMEYRE VALERIE,Sanofi,Paris,France,gentilly,france,sanofi aventis direct acces med access med,lameyre v,lameyre valerie,3430
766,0.994922,3432,LAN Q,LAN QING,,,,rockville,md usa,natl canc inst,lan q,lan qing,3432
766,0.994922,3433,LAN Q,LAN QING,Natl Canc Inst,Rockville,MD USA,rockville,md usa,natl canc inst,lan q,lan qing,3432
767,0.994922,3434,LANSINGH V C,LANSINGH VAN C,,,,weston,fl usa,iapb & vis 2020 la,lansingh v c,lansingh van c,3434
767,0.994922,3435,LANSINGH V C,LANSINGH VAN C,IAPB & Vis 2020 LA,Weston,FL USA,weston,fl usa,iapb & vis 2020 la,lansingh v c,lansingh van c,3434
768,0.994922,3436,LANZAVECCHIA A,LANZAVECCHIA ANTONIO,,,,bellinzona,switzerland,biomed res inst,lanzavecchia a,lanzavecchia antonio,3436
768,0.994922,3437,LANZAVECCHIA A,LANZAVECCHIA ANTONIO,Biomed Res Inst,Bellinzona,Switzerland,bellinzona,switzerland,biomed res inst,lanzavecchia a,lanzavecchia antonio,3436
769,0.994635264078776,3438,LAPIED B,LAPIED BRUNO,,,,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.99539949496587121,3439,LAPIED B,LAPIED BRUNO,QUASAV  IFR 149  USC INRA 2023  Lab RCIM UPRES EA 2647,F-49045 Angers,France,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.99534000953038537,3440,LAPIED B,LAPIED BRUNO,IFR 149 QUASAV  USC INRA 2023  Lab RCIM UPRES EA 2647,F-49045 Angers,France,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.9956088662147522,3441,LAPIED B,LAPIED BRUNO,Univ Angers  RCIM,Angers,France,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.9932025671005249,3442,LAPIED B,LAPIED B,,,,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.99578998486200965,3443,LAPIED B,LAPIED BRUNO,Univ Angers,Angers,France,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
769,0.99568949143091834,3444,LAPIED B,LAPIED BRUNO,Univ Angers  UFR Sci  Lab Recepteurs & Canaux Ion Membranaires RCIM  UPRES EA 2647 USC INRA 2023 IFR QUASAV 149,F-49045 Angers,France,f-49045 angers,france,univ angers,lapied b,lapied bruno,3440
770,0.996044,3445,LAPOUMEROULIE C,LAPOUMEROULIE CLAUDINE,Hop Robert Debre  INSERM  U763 Physiopathol & Pharmacogenom Traitement Drep,F-75019 Paris,France,f-75019 paris,france,hop robert debre inserm u763 physiopathol & pharmacogenom traitement drep,lapoumeroulie c,lapoumeroulie claudine,3445
770,0.996044,3446,LAPOUMEROULIE C,LAPOUMEROULIE CLAUDINE,Univ Paris Diderot  Fac Med,F-75019 Paris,France,f-75019 paris,france,hop robert debre inserm u763 physiopathol & pharmacogenom traitement drep,lapoumeroulie c,lapoumeroulie claudine,3445
1642,,3447,LARDEUX F,LARDEUX F,,,,,,,,,
771,0.994922,3448,LARSON H J,LARSON HEIDI J,,,,bloomsbury,england,london sch hyg & trop med,larson h j,larson heidi j,3448
771,0.994922,3449,LARSON H J,LARSON HEIDI J,London Sch Hyg & Trop Med,Bloomsbury,England,bloomsbury,england,london sch hyg & trop med,larson h j,larson heidi j,3448
772,0.994922,3450,LARSSON A,LARSSON ANDERS,,,,uppsala,sweden,uppsala univ,larsson a,larsson anders,3450
772,0.994922,3451,LARSSON A,LARSSON ANDERS,Uppsala Univ,Uppsala,Sweden,uppsala,sweden,uppsala univ,larsson a,larsson anders,3450
1643,,3452,LATOUNDJI S,LATOUNDJI S,FSS Cotonou  UFR Hematol,Cotonou,Benin,,,,,,
1644,,3453,LAURETTE D,LAURETTE DJOSSOU,,,,,,,,,
1645,,3454,LAVIALLEDEFAIX C,LAVIALLEDEFAIX CELINE,,,,,,,,,
773,0.99492180347442627,3455,LAVSTSEN T,LAVSTSEN THOMAS,,,,copenhagen,denmark,univ copenhagen ctr med parasitol dept int hlth immunol & microbiol,lavstsen t,lavstsen thomas,3455
773,0.99545019865036011,3456,LAVSTSEN T,LAVSTSEN THOMAS,Univ Copenhagen  Ctr Med Parasitol  Dept Int Hlth Immunol & Microbiol,Copenhagen,Denmark,copenhagen,denmark,univ copenhagen ctr med parasitol dept int hlth immunol & microbiol,lavstsen t,lavstsen thomas,3455
773,0.99545019865036011,3457,LAVSTSEN T,LAVSTSEN THOMAS,Copenhagen Univ Hosp  Rigshosp  Dept Infect Dis,Copenhagen,Denmark,copenhagen,denmark,univ copenhagen ctr med parasitol dept int hlth immunol & microbiol,lavstsen t,lavstsen thomas,3455
774,0.994922,3458,LAWANI S,LAWANI SOULIATOU,,,,cotonou,benin,lab ctr lutte integree paludisme 01 bp188,lawani s,lawani souliatou,3458
774,0.994922,3459,LAWANI S,LAWANI SOULIATOU,Lab Ctr Lutte Integree Paludisme  01 BP188,Cotonou,Benin,cotonou,benin,lab ctr lutte integree paludisme 01 bp188,lawani s,lawani souliatou,3458
775,0.994922,3460,LAWSON J,LAWSON J,,,,cotonou,benin,cnhu hkm banque sang,lawson j,lawson j,3460
775,0.994922,3461,LAWSON J,LAWSON J,CNHU HKM  Banque Sang,Cotonou,Benin,cotonou,benin,cnhu hkm banque sang,lawson j,lawson j,3460
776,0.99492180347442627,3462,LAYLA F,LAYLA FRANCIS,,,,cotonou,benin,ctr natl hosp serv pediat,layla f,layla francis,3462
776,0.99430936574935913,3463,LAYLA F,LAYLA FRANCIS,Ctr Natl Hosp  Serv Pediat,Cotonou,Benin,cotonou,benin,ctr natl hosp serv pediat,layla f,layla francis,3462
776,0.99430936574935913,3464,LAYLA F,LAYLA FRANCIS,Univ Hubert K Maga,Cotonou,Benin,cotonou,benin,ctr natl hosp serv pediat,layla f,layla francis,3462
777,0.99438121914863586,3465,LE BRAS J,LE BRAS JACQUES,Paris Descartes Univ  Hop Bichat Claude Bernard  AP HP  Parasitol Lab EA209,F-75018 Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.99492180347442627,3466,LE BRAS J,LE BRAS JACQUES,,,,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.9951596359411875,3467,LE BRAS J,LE BRAS JACQUES,Ctr Natl Reference Paludisme,Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.99463397264480591,3468,LE BRAS J,LE BRAS JACQUES,Bichat C Bernard Hosp  Inst Med & Epidemiol Appl,Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.99420849482218421,3469,LE BRAS J,LE BRAS JACQUES,Inst Rech Dev  UMR 216  Mother & Child Face Trop Infect Res Unit,Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.99472214778264367,3470,LE BRAS J,LE BRAS JACQUES,Paris Descartes Univ  PRES Paris Sorbonne Cite,Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
777,0.9950429995854696,3471,LE BRAS J,LE BRAS JACQUES,Bichat C Bernard Hosp  AP HP  Parasitol Lab  French Natl Malaria Reference Ctr,Paris,France,paris,france,ctr natl reference paludisme,le bras j,le bras jacques,3465
778,0.99492180347442627,3472,LE MIRE J,LE MIRE JACQUES,,,,lobito,angola,sonamet malaria control program lobito,le mire j,le mire jacques,3472
778,0.9954880028963089,3473,LE MIRE J,LE MIRE JACQUES,Med Serv ACERGY SONAMET  Malaria Control Program,Lobito,Angola,lobito,angola,sonamet malaria control program lobito,le mire j,le mire jacques,3472
778,0.99555383622646332,3474,LE MIRE J,LE MIRE JACQUES,SONAMET  Malaria Control Program  Lobito,Benguela Prov,Angola,lobito,angola,sonamet malaria control program lobito,le mire j,le mire jacques,3472
778,0.99587893486022949,3475,LE MIRE J,LE MIRE JACQUES,SONAMET Clin  Malaria Control Program,Lobito,Angola,lobito,angola,sonamet malaria control program lobito,le mire j,le mire jacques,3472
778,0.99528619647026062,3476,LE MIRE J,LE MIRE JACQUES,Malaria Control Program SONAMET Clin,Lobito,Angola,lobito,angola,sonamet malaria control program lobito,le mire j,le mire jacques,3472
779,0.99480051795641578,3477,LE PORT A,LE PORT AGNES,Univ Paris 05  Fac Sci Pharmaceut  IRD  UMR 216,F-75270 Paris 06,France,paris,france,ird,le port a,le port agnes,3480
779,0.99457464615503943,3478,LE PORT A,LE PORT AGNES,Univ Paris  Fac Sci Pharmaceut  IRD  UMR 216,F-75252 Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99487160642941797,3479,LE PORT A,LE PORT AGNES,Inst Rech Dev  UMR216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.9955210114518801,3480,LE PORT A,LE PORT AGNES,Univ Paris 05  Fac Pharm,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99460277458031976,3481,LE PORT A,LE PORT AGNES,Univ Paris 06  Ecole Doctorale 393,F-75252 Paris 05,France,paris,france,ird,le port a,le port agnes,3480
779,0.99388193339109421,3482,LE PORT A,LE PORT A,Mere Enfant Face Infect Trop  Inst Rech Dev IRD  UMR216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99490765233834588,3483,LE PORT A,LE PORT A,Univ Paris 05  Fac Pharm,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99454919497172034,3484,LE PORT A,LE PORT AGNES,IRD  Mere & Enfant Face Infect Trop UMR216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99525711188713706,3485,LE PORT A,LE PORT AGNES,IRD  UMR216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99572901179393136,3486,LE PORT A,LE PORT AGNES,Univ Paris 06,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99517962584892905,3487,LE PORT A,LE PORT AGNES,Inst Dev Res,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99370140582323074,3488,LE PORT A,LE PORT A,,,,paris,france,ird,le port a,le port agnes,3480
779,0.99003162235021591,3489,LE PORT A,LE PORT A,Ctr Rech & Etud Paludisme Associe Grossesse & Enf,Cotonou,Benin,paris,france,ird,le port a,le port agnes,3480
779,0.99453641474246979,3490,LE PORT A,LE PORT AGNES,,,,paris,france,ird,le port a,le port agnes,3480
779,0.99515347182750702,3491,LE PORT A,LE PORT AGNES,Univ Paris 05  Fac Pharm,F-75270 Paris 06,France,paris,france,ird,le port a,le port agnes,3480
779,0.99582623938719428,3492,LE PORT A,LE PORT A,IRD,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99430173635482788,3493,LE PORT A,LE PORT A,Univ Paris 06  Ecole Doctorale 393,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99480818708737695,3494,LE PORT A,LE PORT AGNES,Inst Rech Dev  UMR Mere & Enfant Face Infect Trop 216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99505360921223962,3495,LE PORT A,LE PORT AGNES,Univ Paris 05  Fac Pharm  PRES Sorbonne Paris Cite,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99325325340032578,3496,LE PORT A,LE PORT AGNES,CERPAGE,Cotonou,Benin,paris,france,ird,le port a,le port agnes,3480
779,0.99483729402224219,3497,LE PORT A,LE PORT AGNES,MERIT UMR 216 Mere & Enfant Face Infect Trop  Inst Rech Dev,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99529012044270837,3498,LE PORT A,LE PORT AGNES,Univ Paris 05  COMUE Sorbonne Paris Cite  Fac Sci Pharmaceut & Biol,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99439863612254464,3499,LE PORT A,LE PORT AGNES,Inst Rech Dev  Unite Mixte Rech 216,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99527343114217126,3500,LE PORT A,LE PORT AGNES,Univ Paris 05  Fac Pharmaceut Sci,Paris,France,paris,france,ird,le port a,le port agnes,3480
779,0.99636617054541909,3501,LE PORT A,LE PORT AGNES,IRD,Paris,France,paris,france,ird,le port a,le port agnes,3480
1646,,3502,LEBORGNE S,LEBORGNE S,,,,,,,,,
780,0.994922,3503,LECLERCQ J Q,LECLERCQ JOELLE QUETIN,,,,b-1200 brussels,belgium,catholic univ louvain louvain drug res inst lab pharmacognosie,leclercq j q,leclercq joelle quetin,3503
780,0.994922,3504,LECLERCQ J Q,LECLERCQ JOELLE QUETIN,Catholic Univ Louvain  Louvain Drug Res Inst  Lab Pharmacognosie,B-1200 Brussels,Belgium,b-1200 brussels,belgium,catholic univ louvain louvain drug res inst lab pharmacognosie,leclercq j q,leclercq joelle quetin,3503
1647,,3505,LECOMTE M C,LECOMTE MC,,,,,,,,,
1648,,3506,LEE J T,LEE JONGTAE,,,,,,,,,
781,0.9454703807830811,3507,LEE S J,LEE SUE J,,,,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
781,0.94994229078292847,3508,LEE S J,LEE SUE J,Mahidol Univ  Fac Trop Med,Bangkok,Thailand,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
781,0.94994229078292847,3509,LEE S J,LEE SUE J,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
781,0.9454703807830811,3510,LEE S J,LEE S J,,,,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
781,0.94994229078292847,3511,LEE S J,LEE S J,Mahidol Univ  Fac Trop Med,Bangkok,Thailand,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
781,0.94994229078292847,3512,LEE S J,LEE S J,Univ Oxford  Nuffield Dept Clin Med  Ctr Trop Med & Global Hlth,Oxford,England,bangkok,thailand,mahidol univ fac trop med,lee s j,lee sue j,3507
1649,,3513,LEES R S,LEES ROSEMARY SUSAN,IAEA  Joint FAO IAEA Div Nucl Tech Food & Agr  Insect Pest Control Lab  FAO IAEM Agr & Biotechnol Labs,A-1400 Vienna,Austria,,,,,,
782,0.99446173012256622,3514,LEFEVRE G,LEFEVRE GILBERT,,,,basel,switzerland,novartis pharma ag,lefevre g,lefevre gilbert,3514
782,0.9958207756280899,3515,LEFEVRE G,LEFEVRE GILBERT,Novartis Pharma AG,Basel,Switzerland,basel,switzerland,novartis pharma ag,lefevre g,lefevre gilbert,3514
782,0.99571250379085541,3516,LEFEVRE G,LEFEVRE GILBERT,Novartis Pharma AG,CH-4002 Basel,Switzerland,basel,switzerland,novartis pharma ag,lefevre g,lefevre gilbert,3514
782,0.99308151006698608,3517,LEFEVRE G,LEFEVRE G,,,,basel,switzerland,novartis pharma ag,lefevre g,lefevre gilbert,3514
782,0.99578703939914703,3518,LEFEVRE G,LEFEVRE GILBERT,Novartis,Basel,Switzerland,basel,switzerland,novartis pharma ag,lefevre g,lefevre gilbert,3514
1650,,3519,LEGRAS P,LEGRAS P,,,,,,,,,
1651,,3520,LEGROS C,LEGROS CHRISTIAN,Univ Angers  UFR Sci  Lab Recepteurs & Canaux Ion Membranaires RCIM  UPRES EA 2647 USC INRA 2023 IFR QUASAV 149,F-49045 Angers,France,,,,,,
1652,,3521,LEHESRAN J Y,LEHESRAN JEANYVES,,,,,,,,,
783,0.994922,3522,LEHMANN T,LEHMANN T,,,,rockville,md usa,niaid lab malaria & vector res nih,lehmann t,lehmann t,3522
783,0.994922,3523,LEHMANN T,LEHMANN T,NIAID  Lab Malaria & Vector Res  NIH,Rockville,MD USA,rockville,md usa,niaid lab malaria & vector res nih,lehmann t,lehmann t,3522
784,0.994922,3524,LEIGH J,LEIGH JAMES,,,,nsw 2006,australia,univ sydney sydney,leigh j,leigh james,3524
784,0.994922,3525,LEIGH J,LEIGH JAMES,Univ Sydney  Sydney,NSW 2006,Australia,nsw 2006,australia,univ sydney sydney,leigh j,leigh james,3524
785,0.994922,3526,LEINSALU M,LEINSALU MALL,,,,tallinn,estonia,natl inst hlth dev,leinsalu m,leinsalu mall,3526
785,0.994922,3527,LEINSALU M,LEINSALU MALL,Natl Inst Hlth Dev,Tallinn,Estonia,tallinn,estonia,natl inst hlth dev,leinsalu m,leinsalu mall,3526
1653,,3528,LEKOULOU F,LEKOULOU F,,,,,,,,,
786,0.99400639533996582,3529,LELL B,LELL BERTRAND,,,,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.99282104439205598,3530,LELL B,LELL BERTRAND,Univ Tubingen  Inst Trop Med,Tubingen,Germany,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.9926155739360385,3531,LELL B,LELL BERTRAND,Ctr Rech Med Lambarene,Lambarene,Gabon,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.99159453312555945,3532,LELL B,LELL BERTRAND,Ctr Rech Medicales Lambarene,Lambarene,Gabon,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.99308425850338411,3533,LELL B,LELL BERTRAND,Univ Klinikum Tubingen  Inst Tropenmed,D-72074 Tubingen,Germany,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.99260624912050033,3534,LELL B,LELL BERTRAND,Heinrich Pette Inst  German Ctr Infect Res,Hamburg,Germany,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
786,0.99279771910773384,3535,LELL B,LELL BERTRAND,Univ Tubingen  Inst Tropenmed,Tubingen,Germany,lambarene,germany,univ tubingen inst trop med,lell b,lell bertrand,3530
