True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
772,SUBRAMANIAM K,SUBRAMANIAM,KRISHANTHI,SUBRAMANIAM KRISHANTHI,SUBRAMANIAM KRISHANTHI,MERSEYSIDE,UNIV LIVERPOOL LIVERPOOL SCH TROP MED LIVERPOOL L3 5QA,ENGLAND
832,MITCHELL S N,MITCHELL,SARA N,MITCHELL SARA N,MITCHELL SARA N,MERSEYSIDE,UNIV LIVERPOOL LIVERPOOL SCH TROP MED DEPT VECTOR BIOL LIVERPOOL L3 5QA,ENGLAND
833,RIGDEN D J,RIGDEN,DANIEL J,RIGDEN DANIEL J,RIGDEN DANIEL J,MERSEYSIDE,UNIV LIVERPOOL INST INTEGRAT BIOL LIVERPOOL L69 3BX,ENGLAND
834,LU F,LU,FANG,LU FANG,LU FANG,MERSEYSIDE,UNIV LIVERPOOL INST INTEGRAT BIOL LIVERPOOL L69 3BX,ENGLAND
835,MAYANS O,MAYANS,OLGA,MAYANS OLGA,MAYANS OLGA,MERSEYSIDE,UNIV LIVERPOOL INST INTEGRAT BIOL LIVERPOOL L69 3BX,ENGLAND
867,FOREMAN K,FOREMAN,KYLE,FOREMAN KYLE,FOREMAN KYLE,LONDON,UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED,ENGLAND
871,ABUBAKAR I,ABUBAKAR,IBRAHIM,ABUBAKAR IBRAHIM,ABUBAKAR IBRAHIM,LONDON,UCL,ENGLAND
884,ALI R,ALI,RAGHIB,ALI RAGHIB,ALI RAGHIB,OXFORD,UNIV OXFORD,ENGLAND
904,BANERJEE A,BANERJEE,AMITAVA,BANERJEE AMITAVA,BANERJEE AMITAVA,W MIDLANDS,UNIV BIRMINGHAM BIRMINGHAM,ENGLAND
909,BERNABE E,BERNABE,EDUARDO,BERNABE EDUARDO,BERNABE EDUARDO,LONDON,KINGS COLL LONDON,ENGLAND
924,COOPER C,COOPER,CYRUS,COOPER CYRUS,COOPER CYRUS,HANTS,UNIV SOUTHAMPTON MRC LIFECOURSE EPIDEMIOL UNIT SOUTHAMPTON,ENGLAND
1016,LARSON H J,LARSON,HEIDI J,LARSON HEIDI J,LARSON HEIDI J,BLOOMSBURY,LONDON SCH HYG & TROP MED,ENGLAND
1033,MARCENES W,MARCENES,WAGNER,MARCENES WAGNER,MARCENES WAGNER,LONDON,UNIV LONDON,ENGLAND
1082,PEARCE N,PEARCE,NEIL,PEARCE NEIL,PEARCE NEIL,BLOOMSBURY,LONDON SCH HYG & TROP MED,ENGLAND
1092,RAHIMI K,RAHIMI,KAZEM,RAHIMI KAZEM,RAHIMI KAZEM,OXFORD,UNIV OXFORD,ENGLAND
1159,WILLIAMS T N,WILLIAMS,THOMAS NEIL,WILLIAMS THOMAS NEIL,WILLIAMS THOMAS NEIL,LONDON,UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED,ENGLAND
1212,TARNING J,TARNING,JOEL,TARNING JOEL,TARNING JOEL,OXFORD,UNIV OXFORD NUFFIELD DEPT CLIN MED CTR TROP MED & GLOBAL HLTH,ENGLAND
1263,BRUCE J,BRUCE,JANE,BRUCE JANE,BRUCE JANE,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1281,SHIJA F,SHIJA,FORTUNATE,SHIJA FORTUNATE,SHIJA FORTUNATE,LANCS,UNIV MANCHESTER COMPUTAT EVOLUTIONARY BIOL GRP FAC LIFE SCI MANCHESTER,ENGLAND
1305,FERNANDES S,FERNANDES,SILKE,FERNANDES SILKE,FERNANDES SILKE,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1309,HANSON K,HANSON,KARA,HANSON KARA,HANSON KARA,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1332,IMRIE H,IMRIE,HEATHER,IMRIE HEATHER,IMRIE HEATHER,OXFORD,UNIV OXFORD,ENGLAND
1334,MCVEAN G,MCVEAN,GIL,MCVEAN GIL,MCVEAN GIL,OXFORD,UNIV OXFORD,ENGLAND
1345,KLEINSCHMIDT I,KLEINSCHMIDT,IMMO,KLEINSCHMIDT IMMO,KLEINSCHMIDT IMMO,LONDON,LONDON SCH HYG & TROP MED DEPT INFECT DIS EPIDEMIOL MRC TROP EPIDEMIOL GRP,ENGLAND
1347,GOODMAN C,GOODMAN,CATHERINE,GOODMAN CATHERINE,GOODMAN CATHERINE,LONDON,LONDON SCH HYG & TROP MED DEPT GLOBAL HLTH & DEV,ENGLAND
1464,IBRAHIM S S,IBRAHIM,SULAIMAN S,IBRAHIM SULAIMAN S,IBRAHIM S S,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  VECTOR BIOL DEPT  LIVERPOOL L3 5QA,ENGLAND
1481,LIYANAPATHIRANA M,LIYANAPATHIRANA,MILINDU,LIYANAPATHIRANA MILINDU,LIYANAPATHIRANA M,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  VECTOR GRP  LIVERPOOL L3 5QA,ENGLAND
1543,ESTEVEZ P T,ESTEVEZ,PATRICIA TABERNERO,ESTEVEZ PATRICIA TABERNERO,ESTEVEZ P T,LONDON,LONDON SCH HYG & TROP MED  FAC INFECT & TROP DIS,ENGLAND
1565,WITZIG C,WITZIG,CLAUDIA,WITZIG CLAUDIA,WITZIG C,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  LIVERPOOL L3 5QA,ENGLAND
1592,JONES R,JONES,REBECCA,JONES REBECCA,JONES R,LONDON,LONDON SCH HYG & TROP MED  DEPT DIS CONTROL,ENGLAND
1593,DOWD A J,DOWD,ANDREW J,DOWD ANDREW J,DOWD A J,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  DEPT VECTOR BIOL  LIVERPOOL L3 5QA,ENGLAND
1707,BENNETT K L,BENNETT,KELLY LOUISE,BENNETT KELLY LOUISE,BENNETT K L,LANCS,UNIV MANCHESTER  COMPUTAT EVOLUTIONARY BIOL GRP  FAC LIFE SCI  MANCHESTER,ENGLAND
1709,WALTON C,WALTON,CATHERINE,WALTON CATHERINE,WALTON C,LANCS,UNIV MANCHESTER  COMPUTAT EVOLUTIONARY BIOL GRP  FAC LIFE SCI  MANCHESTER,ENGLAND
1719,BIRKS D P,BIRKS,DANIEL P,BIRKS DANIEL P,BIRKS D P,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  DEPT VECTOR BIOL  LIVERPOOL L3 5QA,ENGLAND
1720,STEEN K,STEEN,KEITH,STEEN KEITH,STEEN K,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  DEPT VECTOR BIOL  LIVERPOOL L3 5QA,ENGLAND
1721,RIPPON E J,RIPPON,EMILY J,RIPPON EMILY J,RIPPON E J,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  DEPT VECTOR BIOL  LIVERPOOL L3 5QA,ENGLAND
1722,CLARKSON C S,CLARKSON,CHRISTOPHER S,CLARKSON CHRISTOPHER S,CLARKSON C S,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  DEPT VECTOR BIOL  LIVERPOOL L3 5QA,ENGLAND
1743,WEIR V,WEIR,V,WEIR V,WEIR V,LONDON,UNIV LONDON LONDON SCH HYG & TROP MED,ENGLAND
1764,CLARE S,CLARE,STRODE,CLARE STRODE,CLARE S,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  LIVERPOOL L3 5QA,ENGLAND
1765,MORGAN J C,MORGAN,JOHN C,MORGAN JOHN C,MORGAN J C,MERSEYSIDE,UNIV LIVERPOOL  LIVERPOOL SCH TROP MED  VECTOR GRP  LIVERPOOL L3 5QA,ENGLAND
1804,PALAFOX B,PALAFOX,BENJAMIN,PALAFOX BENJAMIN,PALAFOX B,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1805,PATOUILLARD E,PATOUILLARD,EDITH,PATOUILLARD EDITH,PATOUILLARD E,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1806,TOUGHER S,TOUGHER,SARAH,TOUGHER SARAH,TOUGHER S,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1807,RUEDA S T,RUEDA,SERGIO TORRES,RUEDA SERGIO TORRES,RUEDA S T,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1809,CRITCHLEY J,CRITCHLEY,JESSICA,CRITCHLEY JESSICA,CRITCHLEY J,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
1816,BRADLEY J,BRADLEY,JOHN,BRADLEY JOHN,BRADLEY J,LONDON,LONDON SCH HYG & TROP MED  DEPT INFECT DIS EPIDEMIOL  MRC TROP EPIDEMIOL GRP,ENGLAND
1817,WEST P,WEST,PHILIPPA,WEST PHILIPPA,WEST P,LONDON,LONDON SCH HYG & TROP MED  DEPT INFECT DIS EPIDEMIOL  MRC TROP EPIDEMIOL GRP,ENGLAND
1171,ZAKI M E,ZAKI,MAYSAA EL SAYED,ZAKI MAYSAA EL SAYED,ZAKI MAYSAA EL SAYED,MANSOURA,MANSOURA FAC MED,EGYPT
50,NIELSEN M A,NIELSEN,MORTEN A,NIELSEN MORTEN A,NIELSEN MORTEN A,COPENHAGEN,UNIV COPENHAGEN,DENMARK
50,NIELSEN M A,NIELSEN,MORTEN AGERTOUG,NIELSEN MORTEN AGERTOUG,NIELSEN MORTEN A,COPENHAGEN,UNIV COPENHAGEN,DENMARK
51,RESENDE M,RESENDE,MAFALDA,RESENDE MAFALDA,RESENDE MAFALDA,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT IMMUNOL & MICROBIOL FAC HLTH & MED SCI,DENMARK
52,DE JONGH W A,DE JONGH,WILLEM A,DE JONGH WILLEM A,DE JONGH WILLEM A,HORSHOLM,SCION DTU SCI PK BIOTECHNOL EXPRES2,DENMARK
53,DITLEV S B,DITLEV,SISSE B,DITLEV SISSE B,DITLEV SISSE B,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT IMMUNOL & MICROBIOL FAC HLTH & MED SCI,DENMARK
57,AGERBAEK M O,AGERBAEK,METTE O,AGERBAEK METTE O,AGERBAEK METTE O,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT IMMUNOL & MICROBIOL FAC HLTH & MED SCI,DENMARK
58,HAMBORG M,HAMBORG,METTE,HAMBORG METTE,HAMBORG METTE,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT IMMUNOL & MICROBIOL FAC HLTH & MED SCI,DENMARK
61,STROBAEK A,STROBAEK,ANETTE,STROBAEK ANETTE,STROBAEK ANETTE,HORSHOLM,SCION DTU SCI PK BIOTECHNOL EXPRES2,DENMARK
62,POULSEN L,POULSEN,LARS,POULSEN LARS,POULSEN LARS,HORSHOLM,SCION DTU SCI PK BIOTECHNOL EXPRES2,DENMARK
67,THEANDER T G,THEANDER,THOR G,THEANDER THOR G,THEANDER THOR G,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
67,THEANDER T,THEANDER,THOR,THEANDER THOR,THEANDER THOR G,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
68,DYRING C,DYRING,CHARLOTTE,DYRING CHARLOTTE,DYRING CHARLOTTE,HORSHOLM,SCION DTU SCI PK BIOTECHNOL EXPRES2,DENMARK
69,SALANTI A,SALANTI,ALI,SALANTI ALI,SALANTI ALI,COPENHAGEN,UNIV COPENHAGEN,DENMARK
115,ALIFRANGIS M,ALIFRANGIS,MICHAEL,ALIFRANGIS MICHAEL,ALIFRANGIS MICHAEL,COPENHAGEN,UNIV COPENHAGEN DEPT INT HLTH IMMUNOL & MICROBIOL CTR MED PARASITOL FAC HLTH,DENMARK
519,BARFOD L,BARFOD,LEA,BARFOD LEA,BARFOD LEA,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
520,DOBRILOVIC T,DOBRILOVIC,TINA,DOBRILOVIC TINA,DOBRILOVIC TINA,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
521,MAGISTRADO P,MAGISTRADO,PAMELA,MAGISTRADO PAMELA,MAGISTRADO PAMELA,COPENHAGEN,NATL INST MED RES KOROGWE RES LAB,DENMARK
523,BRUUN J,BRUUN,JONAS,BRUUN JONAS,BRUUN JONAS,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
524,DAHLBACK M,DAHLBACK,MADELEINE,DAHLBACK MADELEINE,DAHLBACK MADELEINE,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
532,HVIID L,HVIID,LARS,HVIID LARS,HVIID LARS,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
578,JESSEN L,JESSEN,LEON,JESSEN LEON,JESSEN LEON,LYNGBY,TECH UNIV DENMARK CTR BIOL SEQUENCE ANAL DEPT SYST BIOL,DENMARK
582,LUND O,LUND,OLE,LUND OLE,LUND OLE,LYNGBY,TECH UNIV DENMARK CTR BIOL SEQUENCE ANAL DEPT SYST BIOL,DENMARK
657,THEISEN M,THEISEN,MICHAEL,THEISEN MICHAEL,THEISEN MICHAEL,COPENHAGEN,UNIV COPENHAGEN DEPT INT HLTH IMMUNOL & MICROBIOL CTR MED PARASITOL,DENMARK
721,SCHMIEGELOW C,SCHMIEGELOW,CHRISTENTZE,SCHMIEGELOW CHRISTENTZE,SCHMIEGELOW CHRISTENTZE,COPENHAGEN,COPENHAGEN UNIV HOSP DEPT INFECT DIS,DENMARK
842,LAVSTSEN T,LAVSTSEN,THOMAS,LAVSTSEN THOMAS,LAVSTSEN THOMAS,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
844,WANG C W,WANG,CHRISTIAN W,WANG CHRISTIAN W,WANG CHRISTIAN W,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
845,JESPERSEN J S,JESPERSEN,JAKOB S,JESPERSEN JAKOB S,JESPERSEN JAKOB S,COPENHAGEN,UNIV COPENHAGEN CTR MED PARASITOL DEPT INT HLTH IMMUNOL & MICROBIOL,DENMARK
974,IBURG K M,IBURG,KIM M,IBURG KIM M,IBURG KIM M,AARHUS,AARHUS UNIV,DENMARK
983,JUEL K,JUEL,KNUD,JUEL KNUD,JUEL KNUD,COPENHAGEN,NATL INST PUBL HLTH,DENMARK
1271,CHARLWOOD J,CHARLWOOD,JACQUES,CHARLWOOD JACQUES,CHARLWOOD JACQUES,CHARLOTTENLUND,DBL INST HLTH RES & DEV,DENMARK
1292,SAMUELSEN H,SAMUELSEN,HELLE,SAMUELSEN HELLE,SAMUELSEN HELLE,COPENHAGEN,UNIV COPENHAGEN DEPT ANTHROPOL,DENMARK
1293,CZAJKOWSKI T,CZAJKOWSKI,TONNY,CZAJKOWSKI TONNY,CZAJKOWSKI TONNY,COPENHAGEN,RAMBOLL GRP AS,DENMARK
1482,ENGHOFF H,ENGHOFF,HENRIK,ENGHOFF HENRIK,ENGHOFF H,COPENHAGEN,UNIV COPENHAGEN  NAT HIST MUSEUM DENMARK,DENMARK
1272,GATO R,GATO,RENE,GATO RENE,GATO RENE,HAVANA,INST MED TROP PEDRO KOURI,CUBA
1,ALOU L P A,ALOU,LUDOVIC P AHOUA,ALOU LUDOVIC P AHOUA,ALOU LUDOVIC P AHOUA,BOUAKE,INSP IPR,COTE IVOIRE
2,KOFFI A,KOFFI,ALPHONSINE,KOFFI ALPHONSINE,KOFFI ALPHONSINE,ABIDJAN,INSP IPR,COTE IVOIRE
2,KOFFI A A,KOFFI,ALPHONSINE A,KOFFI ALPHONSINE A,KOFFI ALPHONSINE,ABIDJAN,INSP IPR,COTE IVOIRE
2,KOFFI A,KOFFI,A,KOFFI A,KOFFI ALPHONSINE,ABIDJAN,INSP IPR,COTE IVOIRE
211,MENAN H,MENAN,HERVE,MENAN HERVE,MENAN HERVE,ABIDJAN,UNIV COCODY FAC PHARM DEPT PARASITOL,COTE IVOIRE
211,MENAN H,MENAN,H,MENAN H,MENAN HERVE,ABIDJAN,UNIV COCODY FAC PHARM DEPT PARASITOL,COTE IVOIRE
269,TOURE O A,TOURE,OFFIANAN A,TOURE OFFIANAN A,TOURE OFFIANAN A,ABIDJAN,INST PASTEUR COTE IVOIRE MALARIOL DEPT,COTE IVOIRE
277,YAVO W,YAVO,WILLIAM,YAVO WILLIAM,YAVO WILLIAM,ABIDJAN,NATL INST PUBL HLTH MALARIA RES & CONTROL CTR,COTE IVOIRE
277,YAVO W,YAVO,W,YAVO W,YAVO WILLIAM,ABIDJAN,NATL INST PUBL HLTH MALARIA RES & CONTROL CTR,COTE IVOIRE
415,OFFIANAN A T,OFFIANAN,ANDRE TOURE,OFFIANAN ANDRE TOURE,OFFIANAN ANDRE TOURE,ABIDJAN,INST PASTEUR MALARIOL DEPT,COTE IVOIRE
491,ATTIOUA B,ATTIOUA,BARTHELEMY,ATTIOUA BARTHELEMY,ATTIOUA BARTHELEMY,ABIDJAN,UNIV COCODY ABIDJAN UFR SCI STRUCT MAT & TECHNOL,COTE IVOIRE
492,YEO D,YEO,DODEHE,YEO DODEHE,YEO DODEHE,ABIDJAN,UNIV COCODY ABIDJAN UFR BIOSCI LAB PHARMACODYNAMIE BIOCHIM,COTE IVOIRE
539,DOANNIO JMCMC,DOANNIO,JULIEN M C M C,DOANNIO JULIEN M C M C,DOANNIO JULIEN M C,ABIDJAN,NATL INST PUBL HLTH,COTE IVOIRE
539,DOANNIO J M C,DOANNIO,JULIEN M C,DOANNIO JULIEN M C,DOANNIO JULIEN M C,ABIDJAN,NATL INST PUBL HLTH,COTE IVOIRE
539,DOANIO J,DOANIO,J,DOANIO J,DOANNIO JULIEN M C,ABIDJAN,NATL INST PUBL HLTH,COTE IVOIRE
596,KOUDOU B G,KOUDOU,BENJAMIN G,KOUDOU BENJAMIN G,KOUDOU BENJAMIN G,ABIDJAN,UNIV LIVERPOOL LIVERPOOL SCH TROP MED CTR NEGLECTED TROP DIS LIVERPOOL L3 5QA,COTE IVOIRE
874,ADOU A K,ADOU,ARSENE KOUABLAN,ADOU ARSENE KOUABLAN,ADOU ARSENE KOUABLAN,ABIDJAN,ASSOC IVOIRIENNE BIEN ETRE FAMILIAL,COTE IVOIRE
1227,KONE M,KONE,M,KONE M,KONE M,ABIDJAN,UNIV COCODY FAC PHARM DEPT PARASITOL & MYCOL,COTE IVOIRE
1228,TOURE A O,TOURE,A O,TOURE A O,TOURE A O,ABIDJAN,INST PASTEUR COTE IVOIRE MALARIOL DEPT,COTE IVOIRE
1461,HARISOLO R,HARISOLO,RAMIARANTSOA,HARISOLO RAMIARANTSOA,HARISOLO R,ABIDJAN,UNIV COCODY ABIDJAN  UFR SCI STRUCT MAT & TECHNOL,COTE IVOIRE
1824,TOURE M,TOURE,M,TOURE M,TOURE OFFIANAN A,ABIDJAN,INST PASTEUR COTE IVOIRE MALARIOL DEPT,COTE IVOIRE
1137,DIMBUENE Z T,DIMBUENE,ZACHARIE TSALA,DIMBUENE ZACHARIE TSALA,DIMBUENE ZACHARIE TSALA,KINSHASA,UNIV KINSHASA FAC ECON & MANAGEMENT DEPT POPULAT SCI & DEV,CONGO
416,OSORIO L,OSORIO,LYDA,OSORIO LYDA,OSORIO LYDA,CALI,UNIV VALLE FAC SALUD,COLOMBIA
1078,CAICEDO A J P,PATERNINA CAICEDO,ANGEL J,PATERNINA CAICEDO ANGEL J,PATERNINA CAICEDO ANGEL J,CARTAGENA DE INDIAS,UNIV CARTAGENA,COLOMBIA
836,TAMBO E,TAMBO,ERNEST,TAMBO ERNEST,TAMBO ERNEST,SHANGHAI,CHINESE CTR DIS CONTROL & PREVENT NATL INST PARASIT DIS WHO COLLABORATING CTR MALARIA SCHISOSTOMIASIS & F KEY LAB PARASITE & VECTOR BIOL MINIST HLTH,CHINA
981,JIANG G H,JIANG,GUOHONG,JIANG GUOHONG,JIANG GUOHONG,TIANJIN,TIANJIN CTR DIS CONTROL & PREVENT,CHINA
984,KAN H D,KAN,HAIDONG,KAN HAIDONG,KAN HAIDONG,SHANGHAI,FUDAN UNIV,CHINA
1021,LI Y C,LI,YICHONG,LI YICHONG,LI YICHONG,BEIJING,CHINESE CTR DIS CONTROL & PREVENT NATL CTR CHRON & NONCOMMUNICABLE DIS CONTROL & PR,CHINA
1025,LIU S W,LIU,SHIWEI,LIU SHIWEI,LIU SHIWEI,BEIJING,CHINESE CTR DIS CONTROL & PREVENT NATL CTR CHRON & NONCOMMUNICABLE DIS CONTROL & PR,CHINA
1150,WANG L H,WANG,LINHONG,WANG LINHONG,WANG LINHONG,BEIJING,CHINESE CTR DIS CONTROL & PREVENT NATL CTR CHRON & NONCOMMUNICABLE DIS CONTROL & PR,CHINA
1151,WANG X R,WANG,XIAORONG,WANG XIAORONG,WANG XIAORONG,JINAN,SHANDONG UNIV JINAN CENT HOSP,CHINA
1152,WANG Y P,WANG,YANPING,WANG YANPING,WANG YANPING,CHENGDU,NATL OFF MATERNAL & CHILD HLTH SURVEILLANCE,CHINA
1162,XU G L,XU,GELIN,XU GELIN,XU GELIN,JIANGSU,NANJING UNIV JINLING HOSP SCH MED NANJING 210008,CHINA
1166,YIP P,YIP,PAUL,YIP PAUL,YIP PAUL,HONG KONG,UNIV HONG KONG HONG KONG,CHINA
1169,YU C H,YU,CHUANHUA,YU CHUANHUA,YU CHUANHUA,WUHAN,WUHAN UNIV SCH PUBL HLTH & GLOBAL HLTH INST DEPT EPIDEMIOL & BIOSTAT,CHINA
1172,ZHAO Y,ZHAO,YONG,ZHAO YONG,ZHAO YONG,CHONGQING,CHONGQING MED UNIV,CHINA
1173,ZHENG Y F,ZHENG,YINGFENG,ZHENG YINGFENG,ZHENG YINGFENG,GUANGDONG,SUN YAT SEN UNIV ZHONGSHAN OPHTHALM CTR GUANGZHOU 510275,CHINA
1174,ZHOU M G,ZHOU,MAIGENG,ZHOU MAIGENG,ZHOU MAIGENG,BEIJING,CHINESE CTR DIS CONTROL & PREVENT NATL CTR CHRON & NONCOMMUNICABLE DIS CONTROL & PR,CHINA
1175,ZHU J,ZHU,JUN,ZHU JUN,ZHU JUN,CHENGDU,NATL OFF MATERNAL & CHILD HLTH SURVEILLANCE,CHINA
1176,ZOU X N,ZOU,XIAO NONG,ZOU XIAO NONG,ZOU XIAO NONG,BEIJING,CHINESE ACAD MED SCI CANC INST HOSP,CHINA
1594,HUANG F,HUANG,FANG,HUANG FANG,HUANG F,SHANGHAI,CHINESE CTR DIS CONTROL & PREVENT  NATL INST PARASIT DIS  WHO COLLABORATING CTR MALARIA SCHISOSTOMIASIS & F  KEY LAB PARASITE & VECTOR BIOL MINIST HLTH,CHINA
391,ISRAEL D K,ISRAEL,DEMBA KODINDO,ISRAEL DEMBA KODINDO,ISRAEL DEMBA KODINDO,NDJAMENA,PROGRAMME NATL LUTTE CONTRE PALUDISME,CHAD
392,FADEL A N,FADEL,AMEN NAKEBANG,FADEL AMEN NAKEBANG,FADEL AMEN NAKEBANG,NDJAMENA,PROGRAMME NATL LUTTE CONTRE PALUDISME,CHAD
1285,HARRIS A,HARRIS,ANGELA,HARRIS ANGELA,HARRIS ANGELA,GRAND CAYMAN,CAYMAN ISLANDS GOVT MOSQUITO RES & CONTROL UNIT,CAYMAN ISLANDS
480,BERGHOUT J,BERGHOUT,JOANNE,BERGHOUT JOANNE,BERGHOUT JOANNE,MONTREAL,MCGILL UNIV DEPT BIOCHEM MONTREAL,CANADA
482,GROS P,GROS,PHILIPPE,GROS PHILIPPE,GROS PHILIPPE,MONTREAL,MCGILL UNIV DEPT BIOCHEM MONTREAL,CANADA
898,ARTAMAN A,ARTAMAN,ALI,ARTAMAN ALI,ARTAMAN ALI,WINDSOR,MEDIAN INC WINDSOR,CANADA
902,BADAWI A,BADAWI,ALAA,BADAWI ALAA,BADAWI ALAA,TORONTO,PUBL HLTH AGCY CANADA TORONTO,CANADA
1004,DEFO B K,DEFO,BARTHELEMY KUATE,DEFO BARTHELEMY KUATE,DEFO BARTHELEMY KUATE,MONTREAL,UNIV MONTREAL MONTREAL,CANADA
1046,MILLS E J,MILLS,EDWARD J,MILLS EDWARD J,MILLS EDWARD J,OTTAWA,UNIV OTTAWA OTTAWA,CANADA
1079,PATTEN S B,PATTEN,SCOTT B,PATTEN SCOTT B,PATTEN SCOTT B,CALGARY,UNIV CALGARY CALGARY,CANADA
1087,POURMALEK F,POURMALEK,FARSHAD,POURMALEK FARSHAD,POURMALEK FARSHAD,VANCOUVER,UNIV BRITISH COLUMBIA VANCOUVER,CANADA
1113,SHIN H H,SHIN,HWASHIN HYUN,SHIN HWASHIN HYUN,SHIN HWASHIN HYUN,OTTAWA,HLTH CANADA OTTAWA,CANADA
1131,TENKORANG E Y,TENKORANG,ERIC YEBOAH,TENKORANG ERIC YEBOAH,TENKORANG ERIC YEBOAH,ST JOHN,MEM UNIV ST JOHN,CANADA
1133,THOMSON A J,THOMSON,ALAN J,THOMSON ALAN J,THOMSON ALAN J,VICTORIA,ADAPT KNOWLEDGE MANAGEMENT VICTORIA,CANADA
1153,WEICHENTHAL S,WEICHENTHAL,SCOTT,WEICHENTHAL SCOTT,WEICHENTHAL SCOTT,OTTAWA,HLTH CANADA OTTAWA,CANADA
1215,ZEE J,ZEE,JOHN,ZEE JOHN,ZEE JOHN,QUEBEC CITY,UNIV LAVAL QUEBEC CITY,CANADA
1453,IDAGHDOUR Y,IDAGHDOUR,YOUSSEF,IDAGHDOUR YOUSSEF,IDAGHDOUR Y,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1454,QUINLAN J,QUINLAN,JACKLYN,QUINLAN JACKLYN,QUINLAN J,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1456,GBEHA E,GBEHA,ELIAS,GBEHA ELIAS,GBEHA E,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1457,BRUAT V,BRUAT,VANESSA,BRUAT VANESSA,BRUAT V,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1458,DE MALLIARD T,DE MALLIARD,THIBAULT,DE MALLIARD THIBAULT,DE MALLIARD T,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1460,AWADALLA P,AWADALLA,PHILIP,AWADALLA PHILIP,AWADALLA P,MONTREAL,UNIV MONTREAL  MOTHER & CHILD UNIV HOSP CTR CHU ST JUSTIN  RES CTR  MONTREAL,CANADA
1673,ALAOFE H,ALAOFE,HALIMATOU,ALAOFE HALIMATOU,ALAOFE H,QUEBEC CITY,UNIV LAVAL  QUEBEC CITY,CANADA
331,EYANGOH S,EYANGOH,SARA,EYANGOH SARA,EYANGOH SARA,YAOUNDE,CTR PASTEUR CAMEROUN LAB MYCOBACTERIOL,CAMEROON
348,PAUPY C,PAUPY,C,PAUPY C,PAUPY C,YAOUNDE,IRD UR016,CAMEROON
